member_id,split,propensity_score,propensity_model,seed
AMI3618B,test,0.8968904119612428,GLMNet elastic-net logistic,123
AN07219B,train,0.27808965411074815,GLMNet elastic-net logistic,123
AN35327B,test,0.8603871995461359,GLMNet elastic-net logistic,123
AN900O6J,test,0.8776797788790537,GLMNet elastic-net logistic,123
AN90512E,train,0.853610379274496,GLMNet elastic-net logistic,123
AO000U8A,train,0.7819795157356618,GLMNet elastic-net logistic,123
AO28759B,train,0.7490407804754032,GLMNet elastic-net logistic,123
AP24574C,train,0.7735974578666797,GLMNet elastic-net logistic,123
AP32239B,train,0.8634073405549993,GLMNet elastic-net logistic,123
AP67219B,train,0.8654121723769489,GLMNet elastic-net logistic,123
AP98503I,train,0.7770829399024333,GLMNet elastic-net logistic,123
AQ11785A,train,0.5642641081116315,GLMNet elastic-net logistic,123
AQ17592D,train,0.7536416826426381,GLMNet elastic-net logistic,123
AQ58927D,test,0.4019795634908025,GLMNet elastic-net logistic,123
AQ59164B,test,0.6173988696441939,GLMNet elastic-net logistic,123
AQ99673M,train,0.23192384147894424,GLMNet elastic-net logistic,123
AR100J7P,train,0.8869017351232455,GLMNet elastic-net logistic,123
AR44446B,train,0.8333438771923154,GLMNet elastic-net logistic,123
AR700P8E,train,0.9044387230431428,GLMNet elastic-net logistic,123
AS900R7E,train,0.9121306440933769,GLMNet elastic-net logistic,123
AT16322E,test,0.17345639113254166,GLMNet elastic-net logistic,123
AT17536B,train,0.642404787731369,GLMNet elastic-net logistic,123
AT26354A,train,0.13569306395832428,GLMNet elastic-net logistic,123
AT26354A,train,0.35860814781565903,GLMNet elastic-net logistic,123
AT300W7A,test,0.7685987140426753,GLMNet elastic-net logistic,123
AT301D1J,train,0.8300091941076887,GLMNet elastic-net logistic,123
AT50016F,train,0.5936665477934275,GLMNet elastic-net logistic,123
AT74586A,test,0.2056872408207103,GLMNet elastic-net logistic,123
AT99864A,train,0.9022880709003738,GLMNet elastic-net logistic,123
AU05885E,train,0.6020242099901418,GLMNet elastic-net logistic,123
AU12048A,train,0.5052153615312864,GLMNet elastic-net logistic,123
AU39678C,train,0.3042243968291072,GLMNet elastic-net logistic,123
AU47622A,train,0.4802626543211786,GLMNet elastic-net logistic,123
AU73180F,test,0.45566473239628147,GLMNet elastic-net logistic,123
AV46654B,train,0.7338121399759949,GLMNet elastic-net logistic,123
AV601N0A,test,0.86777356490114,GLMNet elastic-net logistic,123
AV67601A,train,0.7296575069768357,GLMNet elastic-net logistic,123
AW401S7K,train,0.8622053554055442,GLMNet elastic-net logistic,123
AX100L7O,train,0.9356733559731745,GLMNet elastic-net logistic,123
AX101A0E,train,0.8344120434170276,GLMNet elastic-net logistic,123
AX16893A,train,0.5479808275091892,GLMNet elastic-net logistic,123
AX16893A,train,0.2539592320035816,GLMNet elastic-net logistic,123
AX301S6S,train,0.7595211426346498,GLMNet elastic-net logistic,123
AX601T1A,test,0.8841824249869986,GLMNet elastic-net logistic,123
AX64992B,train,0.7930755770883601,GLMNet elastic-net logistic,123
AY00788A,train,0.3485772237697413,GLMNet elastic-net logistic,123
AY52383E,train,0.8224062196965645,GLMNet elastic-net logistic,123
AZ09241A,train,0.5147695231841719,GLMNet elastic-net logistic,123
AZ27664B,train,0.8269748697580223,GLMNet elastic-net logistic,123
AZ35402B,test,0.5141862965899383,GLMNet elastic-net logistic,123
AZ43398B,train,0.4848189582779058,GLMNet elastic-net logistic,123
AZ62919A,test,0.8199747320959115,GLMNet elastic-net logistic,123
AZ62919A,test,0.5612050447101522,GLMNet elastic-net logistic,123
AZ99416C,test,0.6862161744452306,GLMNet elastic-net logistic,123
BA100P0A,train,0.3501334985839289,GLMNet elastic-net logistic,123
BA14262C,train,0.8721216499528509,GLMNet elastic-net logistic,123
BA50852A,test,0.6989372341947113,GLMNet elastic-net logistic,123
BA79026D,train,0.866205747452044,GLMNet elastic-net logistic,123
BB301D2R,train,0.7379034637374335,GLMNet elastic-net logistic,123
BB57491L,train,0.8156462017014706,GLMNet elastic-net logistic,123
BB701K2A,train,0.7818826675279483,GLMNet elastic-net logistic,123
BC000N1K,test,0.9180619054537347,GLMNet elastic-net logistic,123
BC15497B,train,0.9308464369476944,GLMNet elastic-net logistic,123
BC200R1I,train,0.7977435837112029,GLMNet elastic-net logistic,123
BC200V9O,train,0.7666319387513189,GLMNet elastic-net logistic,123
BC99038D,train,0.9044687147151932,GLMNet elastic-net logistic,123
BD20248F,train,0.9381272706263198,GLMNet elastic-net logistic,123
BD300W4R,train,0.8223967775388884,GLMNet elastic-net logistic,123
BD400W3E,test,0.7706229321613388,GLMNet elastic-net logistic,123
BD47944B,train,0.827051672740361,GLMNet elastic-net logistic,123
BD57307B,test,0.8637543231925467,GLMNet elastic-net logistic,123
BD63560D,train,0.8428425411258268,GLMNet elastic-net logistic,123
BD701F9M,test,0.7886187299160184,GLMNet elastic-net logistic,123
BD701I3Y,test,0.5599721162278005,GLMNet elastic-net logistic,123
BD901L4T,test,0.5328426715377272,GLMNet elastic-net logistic,123
BE14990C,train,0.8510433714432989,GLMNet elastic-net logistic,123
BE20906A,test,0.05,GLMNet elastic-net logistic,123
BE301P8J,train,0.8495297361254406,GLMNet elastic-net logistic,123
BE501L5O,train,0.7625669771619703,GLMNet elastic-net logistic,123
BE92509C,train,0.8332495308515417,GLMNet elastic-net logistic,123
BF400X6K,train,0.7306889627649902,GLMNet elastic-net logistic,123
BF68457D,train,0.8993699905921688,GLMNet elastic-net logistic,123
BF86129B,train,0.4552076317417113,GLMNet elastic-net logistic,123
BG03445C,test,0.6401427963551546,GLMNet elastic-net logistic,123
BG63530A,train,0.539166681813931,GLMNet elastic-net logistic,123
BG801S0K,train,0.8546160512351375,GLMNet elastic-net logistic,123
BG81649B,test,0.8745781061859278,GLMNet elastic-net logistic,123
BG901F0N,train,0.7829142453514722,GLMNet elastic-net logistic,123
BG93008A,test,0.6005319066427431,GLMNet elastic-net logistic,123
BH02577B,train,0.7050777821179848,GLMNet elastic-net logistic,123
BH03765C,train,0.5372094187343711,GLMNet elastic-net logistic,123
BH301N6W,train,0.8916919273679927,GLMNet elastic-net logistic,123
BH49644A,train,0.6695775618274584,GLMNet elastic-net logistic,123
BH49644A,train,0.36265777295618207,GLMNet elastic-net logistic,123
BH77314N,test,0.8739503421735614,GLMNet elastic-net logistic,123
BH91679D,train,0.9031353750546809,GLMNet elastic-net logistic,123
BI79631C,test,0.737520551254011,GLMNet elastic-net logistic,123
BJ200N3M,train,0.7823632175086002,GLMNet elastic-net logistic,123
BJ27116A,train,0.39897012657926045,GLMNet elastic-net logistic,123
BJ401R2D,train,0.5239315778962451,GLMNet elastic-net logistic,123
BJ47619A,train,0.5553165714947088,GLMNet elastic-net logistic,123
BJ61339A,train,0.7561977740253595,GLMNet elastic-net logistic,123
BK400A8G,train,0.9446834174209625,GLMNet elastic-net logistic,123
BK50454F,test,0.6828871205092836,GLMNet elastic-net logistic,123
BK69652A,train,0.332905481295181,GLMNet elastic-net logistic,123
BK701M8T,train,0.751199401854894,GLMNet elastic-net logistic,123
BK801L9E,test,0.7841929859427802,GLMNet elastic-net logistic,123
BL00234C,train,0.2894823136363142,GLMNet elastic-net logistic,123
BL201K5D,train,0.8684310144165122,GLMNet elastic-net logistic,123
BL32450C,train,0.7596750211446889,GLMNet elastic-net logistic,123
BL600U8F,test,0.9184726642375157,GLMNet elastic-net logistic,123
BL700O2W,test,0.8773916806265248,GLMNet elastic-net logistic,123
BM101P3F,train,0.8882453005160893,GLMNet elastic-net logistic,123
BM12880D,train,0.8598188171378649,GLMNet elastic-net logistic,123
BM201M9V,test,0.902369659352874,GLMNet elastic-net logistic,123
BM29538D,test,0.8894698395000827,GLMNet elastic-net logistic,123
BM32847A,train,0.9185219676844174,GLMNet elastic-net logistic,123
BM66555F,test,0.7328565362686862,GLMNet elastic-net logistic,123
BN001U8R,test,0.7533500657266433,GLMNet elastic-net logistic,123
BN04504A,test,0.8098455521144599,GLMNet elastic-net logistic,123
BN25939A,train,0.6449883984492277,GLMNet elastic-net logistic,123
BN48873A,train,0.5849264010962576,GLMNet elastic-net logistic,123
BN61850B,train,0.7822996166721038,GLMNet elastic-net logistic,123
BN63211J,train,0.8029308067902243,GLMNet elastic-net logistic,123
BN86840B,train,0.8136146882688883,GLMNet elastic-net logistic,123
BO100T8J,train,0.9083394078702015,GLMNet elastic-net logistic,123
BO44367B,train,0.8858342859911509,GLMNet elastic-net logistic,123
BP62011D,train,0.9282945130122991,GLMNet elastic-net logistic,123
BP98122C,train,0.6842679828612944,GLMNet elastic-net logistic,123
BQ09200A,train,0.9186996446628642,GLMNet elastic-net logistic,123
BQ44843D,train,0.7208025306589663,GLMNet elastic-net logistic,123
BQ56128B,test,0.7688765485982613,GLMNet elastic-net logistic,123
BQ86638D,test,0.6232160571924227,GLMNet elastic-net logistic,123
BQ94319B,test,0.514521789151975,GLMNet elastic-net logistic,123
BR16054A,test,0.4076880212604424,GLMNet elastic-net logistic,123
BR16054A,test,0.4076880212604424,GLMNet elastic-net logistic,123
BR66968C,train,0.7966962892130486,GLMNet elastic-net logistic,123
BR69806E,test,0.934860629255732,GLMNet elastic-net logistic,123
BR82320B,test,0.60513486127966,GLMNet elastic-net logistic,123
BR94192D,train,0.3242281236088798,GLMNet elastic-net logistic,123
BS001U5B,train,0.32245165180051005,GLMNet elastic-net logistic,123
BS201N0M,test,0.4276816791527068,GLMNet elastic-net logistic,123
BS201N0M,test,0.7268712440297636,GLMNet elastic-net logistic,123
BS201T5B,train,0.9122973711064749,GLMNet elastic-net logistic,123
BS300M3N,train,0.9092270150389365,GLMNet elastic-net logistic,123
BS600I9W,train,0.7101584832788183,GLMNet elastic-net logistic,123
BSC5190C,train,0.7088469749604694,GLMNet elastic-net logistic,123
BSE6170F,train,0.8893578729171957,GLMNet elastic-net logistic,123
BT001C5F,train,0.6674446596617613,GLMNet elastic-net logistic,123
BT201P4B,train,0.8417862665331691,GLMNet elastic-net logistic,123
BT201P4F,train,0.8150096830847259,GLMNet elastic-net logistic,123
BU38232A,train,0.22749455444638145,GLMNet elastic-net logistic,123
BU43455A,test,0.7642593967747642,GLMNet elastic-net logistic,123
BU66415E,train,0.9145060834260493,GLMNet elastic-net logistic,123
BU78170C,test,0.5544451620127203,GLMNet elastic-net logistic,123
BU901B6H,train,0.9054406685852298,GLMNet elastic-net logistic,123
BV14339H,train,0.7334492805757432,GLMNet elastic-net logistic,123
BV300X9A,train,0.7457079500341833,GLMNet elastic-net logistic,123
BV32919D,train,0.5971203000602655,GLMNet elastic-net logistic,123
BV32919D,train,0.8407210429194456,GLMNet elastic-net logistic,123
BV600P6E,test,0.8285945486557248,GLMNet elastic-net logistic,123
BV601B6B,train,0.3574748158435949,GLMNet elastic-net logistic,123
BV700R1B,train,0.7135857723776053,GLMNet elastic-net logistic,123
BV88580F,train,0.6176906145279204,GLMNet elastic-net logistic,123
BV88580F,train,0.6176906145279204,GLMNet elastic-net logistic,123
BW500Y3T,train,0.5107669635761486,GLMNet elastic-net logistic,123
BW58565B,train,0.7857425970824042,GLMNet elastic-net logistic,123
BW77136C,test,0.9098006233171737,GLMNet elastic-net logistic,123
BX03536A,test,0.6353251598874426,GLMNet elastic-net logistic,123
BX300U2E,test,0.2635411147192667,GLMNet elastic-net logistic,123
BX31628E,train,0.8247461614804028,GLMNet elastic-net logistic,123
BX400R0M,train,0.7900367438062195,GLMNet elastic-net logistic,123
BX41106A,train,0.8649241693521856,GLMNet elastic-net logistic,123
BX41106A,train,0.6426037809757615,GLMNet elastic-net logistic,123
BY201D0I,train,0.926626153444295,GLMNet elastic-net logistic,123
BY20389C,train,0.929056986826732,GLMNet elastic-net logistic,123
BY23409D,train,0.8757100297468544,GLMNet elastic-net logistic,123
BY301U9O,train,0.3621585363914016,GLMNet elastic-net logistic,123
BY38076C,train,0.871336062564804,GLMNet elastic-net logistic,123
BY38076C,train,0.871336062564804,GLMNet elastic-net logistic,123
BY99250C,test,0.16329935633900625,GLMNet elastic-net logistic,123
BZ00355B,train,0.832348949056624,GLMNet elastic-net logistic,123
BZ20023E,train,0.44696039238521434,GLMNet elastic-net logistic,123
BZ27994A,test,0.35395325531075494,GLMNet elastic-net logistic,123
BZ93947B,test,0.707125544991224,GLMNet elastic-net logistic,123
CA000S1H,test,0.8020681144515902,GLMNet elastic-net logistic,123
CA001V3S,train,0.8410527750685511,GLMNet elastic-net logistic,123
CA01524B,train,0.5149576104240138,GLMNet elastic-net logistic,123
CA201U4P,train,0.9132235508005094,GLMNet elastic-net logistic,123
CA501I0D,train,0.7310563579367575,GLMNet elastic-net logistic,123
CA62724C,train,0.30806023207043765,GLMNet elastic-net logistic,123
CB200I2R,train,0.8564476745291382,GLMNet elastic-net logistic,123
CB32485D,train,0.849722611080678,GLMNet elastic-net logistic,123
CB40637C,train,0.7996206100005498,GLMNet elastic-net logistic,123
CB601R7M,train,0.7277429720495755,GLMNet elastic-net logistic,123
CC03724B,train,0.8032430205762459,GLMNet elastic-net logistic,123
CC78429B,test,0.7378948031099571,GLMNet elastic-net logistic,123
CD51812D,test,0.8586032210516233,GLMNet elastic-net logistic,123
CD901P4P,train,0.42342782699197135,GLMNet elastic-net logistic,123
CDC4743J,train,0.14290052432179173,GLMNet elastic-net logistic,123
CDC9569D,train,0.7003384482258538,GLMNet elastic-net logistic,123
CDC9569D,train,0.7003384482258538,GLMNet elastic-net logistic,123
CDD4148A,train,0.30937689143960795,GLMNet elastic-net logistic,123
CE03307C,train,0.8439150497604895,GLMNet elastic-net logistic,123
CE501G5E,test,0.8371874271406086,GLMNet elastic-net logistic,123
CF201N0R,test,0.6545290079616752,GLMNet elastic-net logistic,123
CF301R1A,train,0.7762148167983248,GLMNet elastic-net logistic,123
CF36982B,train,0.6736281559714111,GLMNet elastic-net logistic,123
CF601D9Y,train,0.4876554579512238,GLMNet elastic-net logistic,123
CF65312C,train,0.6910829411051213,GLMNet elastic-net logistic,123
CF66179B,train,0.6015157362562361,GLMNet elastic-net logistic,123
CF92670B,train,0.9400653125581228,GLMNet elastic-net logistic,123
CG40370A,train,0.7330334625850617,GLMNet elastic-net logistic,123
CG81093F,train,0.9103521491636208,GLMNet elastic-net logistic,123
CH54353B,train,0.05624017430482215,GLMNet elastic-net logistic,123
CI02715A,train,0.8715918059570528,GLMNet elastic-net logistic,123
CI10205C,train,0.902581410801757,GLMNet elastic-net logistic,123
CI19347D,test,0.8873314471256065,GLMNet elastic-net logistic,123
CI64780A,train,0.4929986399127634,GLMNet elastic-net logistic,123
CI68336A,train,0.8751896999477656,GLMNet elastic-net logistic,123
CI801S5L,test,0.6319952560703496,GLMNet elastic-net logistic,123
CI84069B,train,0.5870562427924245,GLMNet elastic-net logistic,123
CJ200L7C,train,0.7990151102213935,GLMNet elastic-net logistic,123
CJ25853D,test,0.7720393942983541,GLMNet elastic-net logistic,123
CK08162D,test,0.6648285188958724,GLMNet elastic-net logistic,123
CK19730C,train,0.9123637645265248,GLMNet elastic-net logistic,123
CK24516B,train,0.9353879253458515,GLMNet elastic-net logistic,123
CK42690A,train,0.5237975410599014,GLMNet elastic-net logistic,123
CK88271A,test,0.7557079648123375,GLMNet elastic-net logistic,123
CL25073B,train,0.893101391166467,GLMNet elastic-net logistic,123
CL48588A,train,0.34961256839404037,GLMNet elastic-net logistic,123
CM07491A,train,0.544154574746688,GLMNet elastic-net logistic,123
CMC8363C,test,0.504625713554655,GLMNet elastic-net logistic,123
CMG4467F,test,0.7355024311636986,GLMNet elastic-net logistic,123
CMI4325C,train,0.8860688413560769,GLMNet elastic-net logistic,123
CML8041C,train,0.744401723157385,GLMNet elastic-net logistic,123
CML9817A,train,0.7089058506066085,GLMNet elastic-net logistic,123
CMM5830B,test,0.4720393319513731,GLMNet elastic-net logistic,123
CMN3420B,test,0.9075391171583379,GLMNet elastic-net logistic,123
CMN3420B,test,0.9075391171583379,GLMNet elastic-net logistic,123
CN25250D,test,0.721945837779616,GLMNet elastic-net logistic,123
CN68151G,test,0.7962569818822481,GLMNet elastic-net logistic,123
CN701O5K,test,0.8735858956235483,GLMNet elastic-net logistic,123
CN800L2B,train,0.928659949016717,GLMNet elastic-net logistic,123
CN85940B,train,0.8791181031025455,GLMNet elastic-net logistic,123
CO00723B,train,0.941515001970093,GLMNet elastic-net logistic,123
CO301C4E,train,0.48373744516410533,GLMNet elastic-net logistic,123
CO49134A,train,0.8348971654100513,GLMNet elastic-net logistic,123
CP10092C,train,0.7830388975356555,GLMNet elastic-net logistic,123
CP44547E,test,0.7250889443686459,GLMNet elastic-net logistic,123
CP82711A,train,0.7180440748949445,GLMNet elastic-net logistic,123
CP82711A,train,0.4169413995620741,GLMNet elastic-net logistic,123
CP900R4X,test,0.8348193934483727,GLMNet elastic-net logistic,123
CP901R3P,train,0.7957379631083787,GLMNet elastic-net logistic,123
CQ05397C,train,0.8734434986498052,GLMNet elastic-net logistic,123
CR101J4N,train,0.3809906830465617,GLMNet elastic-net logistic,123
CR49096A,train,0.6234083216336995,GLMNet elastic-net logistic,123
CR90959A,train,0.4550836959449352,GLMNet elastic-net logistic,123
CR92120A,train,0.41236560561475405,GLMNet elastic-net logistic,123
CR92120A,train,0.7142115945110937,GLMNet elastic-net logistic,123
CS700S2B,train,0.95,GLMNet elastic-net logistic,123
CS801E3M,train,0.8819716322541614,GLMNet elastic-net logistic,123
CT20330A,test,0.4116770546485739,GLMNet elastic-net logistic,123
CT400K3J,test,0.8738554020073264,GLMNet elastic-net logistic,123
CT501B1B,train,0.527035235337687,GLMNet elastic-net logistic,123
CT901S7J,train,0.8573918809234182,GLMNet elastic-net logistic,123
CU06790A,train,0.21097404668910302,GLMNet elastic-net logistic,123
CU101N6F,test,0.5715231038914269,GLMNet elastic-net logistic,123
CV02002C,test,0.798258169090304,GLMNet elastic-net logistic,123
CV41760B,train,0.7069826844286952,GLMNet elastic-net logistic,123
CV42222G,train,0.95,GLMNet elastic-net logistic,123
CV51108D,test,0.9465908099717911,GLMNet elastic-net logistic,123
CV700R0J,test,0.8658222126603682,GLMNet elastic-net logistic,123
CV76873B,train,0.1634829128036082,GLMNet elastic-net logistic,123
CW10995B,test,0.7519697528018114,GLMNet elastic-net logistic,123
CW601J5M,train,0.722906520871318,GLMNet elastic-net logistic,123
CX83784D,train,0.9094341132901816,GLMNet elastic-net logistic,123
CX83784E,train,0.9126531226348794,GLMNet elastic-net logistic,123
CY03582C,train,0.7742201932770939,GLMNet elastic-net logistic,123
CY06338C,train,0.8006300430246718,GLMNet elastic-net logistic,123
CY500R6L,train,0.6931762385015044,GLMNet elastic-net logistic,123
CY701S8I,test,0.7747888764096967,GLMNet elastic-net logistic,123
CY73965A,test,0.530865261542167,GLMNet elastic-net logistic,123
CZ44824A,train,0.2117938933764148,GLMNet elastic-net logistic,123
DA59075E,train,0.817344382211955,GLMNet elastic-net logistic,123
DA74983A,train,0.47536330899778456,GLMNet elastic-net logistic,123
DA91227C,train,0.8577214528603038,GLMNet elastic-net logistic,123
DC94623A,test,0.39164226124127327,GLMNet elastic-net logistic,123
DD001J5T,train,0.8162479294236498,GLMNet elastic-net logistic,123
DD200A4H,train,0.9008791021393481,GLMNet elastic-net logistic,123
DD64590A,train,0.4851847088955206,GLMNet elastic-net logistic,123
DE400X6P,test,0.9440919609990642,GLMNet elastic-net logistic,123
DE44540B,train,0.3351662900019361,GLMNet elastic-net logistic,123
DE800H0E,test,0.5854366625897524,GLMNet elastic-net logistic,123
DF001R3D,train,0.17787063808693904,GLMNet elastic-net logistic,123
DF300P5W,train,0.5322396460733146,GLMNet elastic-net logistic,123
DF301E8S,train,0.6132882541828187,GLMNet elastic-net logistic,123
DF31875C,train,0.9036768015532023,GLMNet elastic-net logistic,123
DF801T8S,train,0.05,GLMNet elastic-net logistic,123
DF901K9U,train,0.7406551642205128,GLMNet elastic-net logistic,123
DG14937A,train,0.34617500704877735,GLMNet elastic-net logistic,123
DG40056E,train,0.8913479625776408,GLMNet elastic-net logistic,123
DG400K3O,train,0.7993269104565792,GLMNet elastic-net logistic,123
DG46194B,train,0.8972256613590822,GLMNet elastic-net logistic,123
DG61912C,train,0.5936065128687465,GLMNet elastic-net logistic,123
DG900L6X,train,0.4555041045936341,GLMNet elastic-net logistic,123
DH61209B,test,0.8615713680761539,GLMNet elastic-net logistic,123
DI101J3A,train,0.05809453728492992,GLMNet elastic-net logistic,123
DI14081A,train,0.8030691814198567,GLMNet elastic-net logistic,123
DIG0091A,test,0.9099387142152159,GLMNet elastic-net logistic,123
DJ301H3H,test,0.6393896071862761,GLMNet elastic-net logistic,123
DJ801B1U,train,0.9139553678750849,GLMNet elastic-net logistic,123
DL501S0Y,train,0.05,GLMNet elastic-net logistic,123
DM53205C,train,0.7449129861574872,GLMNet elastic-net logistic,123
DN500J8E,test,0.8183448261257492,GLMNet elastic-net logistic,123
DN501T3F,train,0.7663077358557525,GLMNet elastic-net logistic,123
DO200I2U,train,0.7151662032536574,GLMNet elastic-net logistic,123
DO401C2U,train,0.8359131837251459,GLMNet elastic-net logistic,123
DO601N5G,train,0.7657779873927522,GLMNet elastic-net logistic,123
DP001B6P,train,0.6666132784842432,GLMNet elastic-net logistic,123
DP501V4J,train,0.9160436007873423,GLMNet elastic-net logistic,123
DP600K1N,train,0.8066972042537817,GLMNet elastic-net logistic,123
DQC4529H,test,0.9014283186116842,GLMNet elastic-net logistic,123
DQF7503B,train,0.6994755984294613,GLMNet elastic-net logistic,123
DQI9654B,train,0.6775568103701272,GLMNet elastic-net logistic,123
DR000T1W,test,0.43705758493567554,GLMNet elastic-net logistic,123
DR000T1W,test,0.734389739657882,GLMNet elastic-net logistic,123
DR000W4I,train,0.9135273769791944,GLMNet elastic-net logistic,123
DR100T0R,test,0.563935941862992,GLMNet elastic-net logistic,123
DR400N2I,train,0.6385717938843484,GLMNet elastic-net logistic,123
DS401E6J,train,0.7078015898317476,GLMNet elastic-net logistic,123
DS601U7R,train,0.8551574730394443,GLMNet elastic-net logistic,123
DT200R9U,test,0.8401495171315876,GLMNet elastic-net logistic,123
DT301T0N,train,0.8238403216696599,GLMNet elastic-net logistic,123
DU200U8F,train,0.560415076839322,GLMNet elastic-net logistic,123
DU200U8F,train,0.560415076839322,GLMNet elastic-net logistic,123
DV101A1H,train,0.30232550113498546,GLMNet elastic-net logistic,123
DW400V8L,train,0.8371692379115748,GLMNet elastic-net logistic,123
DW800W2F,test,0.9341754679000065,GLMNet elastic-net logistic,123
DX201E7E,train,0.6623289595318531,GLMNet elastic-net logistic,123
DX800G8P,train,0.46372049260066234,GLMNet elastic-net logistic,123
DY001C2U,train,0.7422330370523444,GLMNet elastic-net logistic,123
DY101R8N,test,0.7599354647769769,GLMNet elastic-net logistic,123
DY801E9B,train,0.05,GLMNet elastic-net logistic,123
EA401L2G,train,0.8684802509182669,GLMNet elastic-net logistic,123
EA401L2G,train,0.8684802509182669,GLMNet elastic-net logistic,123
EB101B5M,test,0.29424396445801804,GLMNet elastic-net logistic,123
EB601N3B,train,0.5091240528459695,GLMNet elastic-net logistic,123
EB701D5C,train,0.24360868155510373,GLMNet elastic-net logistic,123
EC201H9W,train,0.5886553849235622,GLMNet elastic-net logistic,123
EC801R1A,test,0.8791096463256403,GLMNet elastic-net logistic,123
EC901N8K,train,0.7306624293072426,GLMNet elastic-net logistic,123
EC97542D,train,0.9358739974605066,GLMNet elastic-net logistic,123
ED001C0D,test,0.865180461257137,GLMNet elastic-net logistic,123
EE800U8S,test,0.8140791684344868,GLMNet elastic-net logistic,123
EF300A7R,train,0.9187875604484829,GLMNet elastic-net logistic,123
EF900J1J,test,0.7639702098099383,GLMNet elastic-net logistic,123
EG701U4F,train,0.95,GLMNet elastic-net logistic,123
EI201H6P,test,0.6897550884859662,GLMNet elastic-net logistic,123
EJ200J9B,test,0.3404756490391337,GLMNet elastic-net logistic,123
EJ301E8M,train,0.9043268179019017,GLMNet elastic-net logistic,123
EJ800M7D,train,0.8727667901393884,GLMNet elastic-net logistic,123
EJ901M5D,train,0.6958630490902502,GLMNet elastic-net logistic,123
EK401I7K,test,0.8165604865742812,GLMNet elastic-net logistic,123
EL100W5G,train,0.3256675347499865,GLMNet elastic-net logistic,123
EL201N5R,train,0.8632982027528604,GLMNet elastic-net logistic,123
EL301C9N,test,0.9241826234608812,GLMNet elastic-net logistic,123
EM100P1J,train,0.9233200615958058,GLMNet elastic-net logistic,123
EM200T9M,train,0.8549437298797206,GLMNet elastic-net logistic,123
EM301G8N,train,0.8143557029695399,GLMNet elastic-net logistic,123
